Category ID,Category Name,Level,Is Leaf
260162,"Air Rivet Guns",4,true
260163,"Air Shears",4,true
130140,"Tool Boxes & Storage",3,false
30543,"Shelving & Racking Systems",4,true
33089,"Tool Boxes",4,true
42362,"Tool Bags, Belts & Pouches",4,true
42633,"Other Tool Storage",4,true
130142,"Organizers",4,true
130145,"Wall Tool Racks",4,true
185030,"Tool Cabinets",4,true
171208,"Manuals & Guides",3,true
260176,"Power Tool & Air Tool Accessories",3,false
42290,"Sharpening Tools",4,true
50382,"Drill Bits",4,true
75680,"Router Tables",4,true
177001,"Router Bits",4,true
179686,"Jigs & Templates",4,true
260177,"Abrasives",4,false
260178,"Backing Pads",5,true
260179,"Detail Sanding Sheets",5,true
260181,"Flap Discs",5,true
260182,"Grinding Wheels & Cut-Off Wheels",5,true
260183,"Polishing & Buffing Pads",5,true
260184,"Polishing & Buffing Wheels",5,true
260185,"Polishing & Buffing Kits",5,true
260186,"Sanding Belts",5,true
260187,"Sanding Discs",5,true
260188,"Sanding Kits",5,true
260189,"Sanding Screens",5,true
260190,"Sandpaper Sheets",5,true
260191,"Spindle Sanding Sleeves",5,true
260192,"Wire Cup Brushes",5,true
260193,"Wire Wheel Brushes",5,true
260194,"Wood Carving Discs",5,true
260195,"Air Compressor Accessories",4,false
260196,"Air Hoses",5,true
260197,"Air Pressure Regulators",5,true
260198,"Air Tool Fittings",5,true
260242,"Air Hose Reels",5,true
260243,"Air Compressor Accessory Kits",5,true
260199,"Drill Attachments",4,true
260200,"Drill Press Accessories",4,true
260201,"Lathe Accessories",4,true
260202,"Oscillating Tool Accessories",4,true
260203,"Planer Blades",4,true
260204,"Power Tool Batteries",4,true
260205,"Power Tool Battery Chargers",4,true
260206,"Power Tool Lubricants",4,true
260207,"Rotary Tool Accessories",4,true
260208,"Router Templates & Guides",4,true
260209,"Saw Accessories",4,true
260210,"Saw Blades",4,false
122838,"Other Saw Blades",5,true
260211,"Band Saw Blades",5,true
260212,"Circular Saw Blades",5,true
260213,"Diamond Blades",5,true
260214,"Jigsaw Blades",5,true
260215,"Reciprocating Saw Blades",5,true
260216,"Scroll Saw Blades",5,true
260217,"Table Saw Blades & Miter Saw Blades",5,true
260219,"Other Power & Air Tool Accessories",4,true
260636,"Mixing Paddle Attachments",4,true
260220,"Power Tool & Air Tool Replacement Parts",3,true
260231,"Hand Tool Accessories",3,true
260232,"Hand Tool Replacement Parts",3,true
3197,"Furniture",2,false
3199,"Bookcases & Shelving",3,true
20480,"Bedroom Sets",3,true
20487,"Cabinets & Cupboards",3,true
20488,"TV Stands & Entertainment Units",3,true
20490,"Ottomans, Footstools & Poufs",3,true
22653,"CD & Video Racks",3,true
31601,"Screens & Room Dividers",3,true
32254,"Beds & Headboards",3,false
66737,"Bed & Waterbed Accessories",4,true
107504,"Waterbeds",4,true
109064,"Headboards & Footboards",4,true
175758,"Beds & Bed Frames",4,true
32878,"Vanities & Makeup Tables",3,true
34386,"Furniture Accessories",3,true
38199,"Nightstands",3,true
38204,"Tables",3,true
38208,"Sofas, Armchairs & Couches",3,true
48319,"Bean Bags & Inflatables",3,true
54235,"Chairs",3,true
88057,"Home Office Desks",3,true
103430,"Armoires & Wardrobes",3,true
103431,"Bar Stools & Stools",3,true
107578,"Dining Sets",3,true
114397,"Dressers & Chests of Drawers",3,true
125085,"Trunks & Chests",3,true
131579,"Futons, Frames & Covers",3,true
131588,"Mattresses",3,true
131598,"Inflatable Mattresses & Airbeds",3,true
175754,"Slipcovers",3,true
179690,"Furniture Parts",3,true
183320,"Bar Carts & Serving Carts",3,true
183322,"Sideboards & Buffets",3,true
262980,"Benches",3,true
10033,"Home Décor",2,false
4959,"Floral Décor",3,true
10034,"Other Home Décor",3,true
20549,"Afghans & Throw Blankets",3,true
20580,"Mirrors",3,true
31587,"Plaques & Signs",3,true
36025,"Sculptures & Figurines",3,true
38237,"Tapestries",3,true
41511,"Posters & Prints",3,true
79654,"Frames",3,true
101415,"Vases",3,true
125072,"Baskets",3,true
159889,"Decals, Stickers & Vinyl Art",3,true
258031,"Clocks",3,false
20559,"Grandfather Clocks",4,true
20561,"Wall Clocks",4,true
20562,"Other Home Décor Clocks",4,true
79643,"Alarm Clocks & Clock Radios",4,true
101408,"Replacement Parts & Tools",4,true
175753,"Desk, Mantel & Shelf Clocks",4,true
262984,"Decorative Accessories",3,false
20551,"Bookends",4,true
20569,"Indoor Fountains",4,true
20578,"Suncatchers & Mobiles",4,true
31586,"Key & Letter Holders",4,true
31588,"Plate Racks & Hangers",4,true
36016,"Bottles",4,true
36017,"Boxes, Jars & Tins",4,true
36018,"Decorative Fruit & Vegetables",4,true
36019,"Decorative Plates & Bowls",4,true
36022,"Doorstops",4,true
36023,"Globes",4,true
38225,"Display Easels",4,true
38235,"Masks",4,true
41509,"Decorative Fans",4,true
41510,"Message Boards & Holders",4,true
74316,"Ashtrays",4,true
11827,"Wedding Supplies",2,false
3268,"Other Wedding Supplies",3,true
20934,"Balloons",3,true
20935,"Wedding Cake Toppers",3,true
20936,"Candles & Candle Holders",3,true
20938,"Flowers, Petals & Garlands",3,true
20940,"Guest Books & Pens",3,true
20941,"Ribbons & Bows",3,true
20942,"Tulle",3,true
33156,"Wedding Favors",3,true
33161,"Tableware & Serveware",3,true
98733,"Confetti",3,true
102423,"Aisle Runners",3,true
102424,"Wedding Cake Stands & Plates",3,true
102430,"Venue Decorations",3,true
102466,"Wedding Cake Servers & Knives",3,true
102467,"Glassware",3,true
102468,"Organizers & Planners",3,true
102469,"Invitations & Stationery",3,true
102473,"Photo Albums",3,true
159928,"Centerpieces & Table Décor",3,true
168189,"Card Boxes & Wishing Wells",3,true
177762,"Ring Pillows & Flower Baskets",3,true
177763,"Disposable Cameras",3,true
14308,"Food & Beverages",2,false
62706,"Cheese",3,true
79631,"Other Food & Beverages",3,true
179834,"Ice Cream",3,true
179836,"Alcohol & Alcohol Mixers",3,false
148495,"Beer",4,true
182109,"Cider",4,true
258505,"Absinthe",4,true
258506,"Sake, Soju & Rice Based",4,true
258507,"Brandy, Cognac & Distilled Wine",4,true
258508,"Rum",4,true
258509,"Tequila & Agave Drinks",4,true
258850,"Vodka & Akvavit",4,true
258851,"Whisky",4,true
258852,"Wine",4,true
258853,"Sherry, Port & Fortified Wine",4,true
258854,"Other Wines, Liqueurs & Spirits",4,true
258855,"Gin",4,true
258856,"Cocktail & Mixes",4,true
258857,"Liqueurs",4,true
185035,"Non-Alcoholic Drinks",3,false
38181,"Tea & Infusions",4,true
48318,"Water",4,true
179175,"Coconut Water",4,true
179176,"Juices, Milkshakes & Smoothies",4,true
179188,"Soft Drinks",4,true
179189,"Squash & Syrups",4,true
185036,"Coffee",4,false
38179,"Coffee Beans",5,true
79629,"Ground Coffee",5,true
79630,"Coffee Pods",5,true
185037,"Coffee Substitutes",5,true
185038,"Instant Coffee",5,true
185039,"Other Coffee",5,true
185040,"Energy & Fitness Drinks",4,true
185041,"Hot Chocolate & Malted Drinks",4,true
185042,"Iced Tea",4,true
257940,"Longlife Dairy",4,true
257941,"Longlife Dairy Alternatives",4,true
257942,"Pantry",3,false
257943,"Baking & Desserts",4,false
62695,"Baking Mixes",5,true
183344,"Edible Glitter & Sprinkles",5,true
183345,"Food Coloring",5,true
183346,"Icing & Fondant",5,true
183347,"Fondant Markers & Gels",5,true
183349,"Sugar Flowers & Decorations",5,true
257944,"Yeast & Baking Agents",5,true
257945,"Cooking Chocolate & Cocoa",5,true
257946,"Custard, Dessert Sauces & Toppings",5,true
257947,"Extracts & Flavoring",5,true
257948,"Flour",5,true
257949,"Ice Cream Cones & Wafers",5,true
257950,"Ice Blocks",5,true
257951,"Marzipan",5,true
257952,"Nuts & Seeds",5,true
257953,"Pastry & Flan Cases",5,true
257954,"Puddings & Dessert Mixes",5,true
257955,"Sugar",5,true
257956,"Sugar Substitutes",5,true
257957,"Syrups",5,true
257958,"Breakfast Cereals, Muesli & Oats",4,true
257959,"Cereal & Breakfast Bars",4,true
257960,"Condiments & Sauces",4,false
48123,"Vinegar",5,true
62751,"Mustard",5,true
169147,"Salad Dressing",5,true
257961,"BBQ & Hot Sauces",5,true
257963,"Chutney & Relish",5,true
257964,"Cooking Sauces",5,true
257965,"Dipping Sauces",5,true
257966,"Ketchup & Brown Sauces",5,true
257967,"Marinades",5,true
257968,"Mayo & Salad Creams",5,true
257969,"Soy, Oyster, Fish Sauce & Others",5,true
257970,"Stock & Gravy",5,true
258027,"Other Sauces",5,true
257971,"Fruits & Vegetable",4,false
257972,"Dried Fruit & Veg",5,true
257973,"Pickles",5,true
257974,"Tinned, Jarred & Packaged Fruit & Veg",5,true
257975,"Herbs, Spices & Seasonings",4,false
257976,"Breadcrumbs & Stuffing",5,true
257977,"Herbs & Spices",5,false
257978,"Single",6,true
257979,"Mixes",6,true
257980,"Salt & Pepper",5,true
257982,"Jam, Honey & Spreads",4,false
14311,"Jams & Preserves",5,true
257983,"Chocolate & Sweet Spreads",5,true
257984,"Honey",5,true
257985,"Nut Butters",5,true
257986,"Savoury Spreads",5,true
257987,"Coconut Milk & Cream",4,true
257988,"Longlife Cooking & Baking Fats",4,true
257989,"Cooking Oils & Serving Oils",4,true
257990,"Pasta, Grains & Cereals",4,false
257991,"Grains & Cereals",5,true
257992,"Beans & Pulses",5,true
257993,"Pasta & Noodles",5,true
257994,"Rice",5,true
257995,"Prepared Food & Ready Meals",4,false
257996,"Beans & Pulses",5,true
257997,"Meal Kits",5,true
257998,"Noodles",5,true
257999,"Pastas",5,true
258000,"Rice",5,true
258001,"Soups",5,true
258002,"Vegetables & Potatoes",5,true
258003,"Preserved Meat, Poultry",4,false
258005,"Jerky, Dried & Cured Meats",5,true
258006,"Tinned, Jarred & Packaged Meats",5,true
258007,"Preserved Seafood",4,false
258008,"Dried & Smoked Seafood",5,true
258009,"Tinned, Jarred & Packaged Seafood",5,true
258010,"Snacks",4,false
179179,"Chips",5,true
179181,"Popcorn",5,true
179183,"Cheese Balls & Puffed Snacks",5,true
179184,"Rice Cakes & Corn Cakes",5,true
179187,"Other Snacks",5,true
258011,"Pretzels & Nibbles",5,true
258012,"Nuts, Seeds & Mixes",5,true
258013,"Toasted Pastries",5,true
258014,"Sweets & Chocolate",4,false
20473,"Cookies & Biscuits",5,true
258015,"Candy",5,false
38176,"Boiled & Hard Sweets",6,true
159890,"Liquorice",6,true
258017,"Gummy, Soft Sweets & Marshmallows",6,true
258018,"Gums & Breath Mints",6,true
258019,"Sour & Sherbet",6,true
258502,"Other Sweets",6,true
258021,"Chocolate Blocks",5,true
258022,"Chocolate Sweets & Assortments",5,true
258024,"Novelty Chocolates",5,true
258025,"Toffee, Fudge & Nougat",5,true
258501,"Longlife Meat Alternatives",4,true
258503,"Crackers & Crispbread",4,true
258026,"Hampers & Gift Assortments",3,true
16086,"Greeting Cards & Party Supply",2,false
3205,"Party Supplies",3,false
3200,"Other Party Supplies",4,true
19257,"Party Gags & Tricks",4,true
26384,"Balloons",4,true
26385,"Favors & Party Bag Fillers",4,true
26388,"Party Tableware & Serveware",4,true
26394,"Complete Party Sets & Kits",4,true
77517,"Banners, Bunting & Garlands",4,true
102411,"Party Games & Activities",4,true
108383,"Guest Books",4,true
108388,"Glow Sticks & Glow Jewelry",4,true
108389,"Confetti",4,true
116101,"Attire",4,true
122791,"Party Bags",4,true
170103,"Party Decorations",4,true
170165,"Cake Toppers",4,true
177758,"Badges & Pins",4,true
177759,"Inflatables",4,true
177760,"Piñatas",4,true
183323,"Candles",4,true
16091,"Gift Baskets",3,true
102378,"Gift Wrapping Supplies",3,false
26382,"Other Gift Wrapping Supplies",4,true
102379,"Gift Bags",4,true
102380,"Gift Boxes",4,true
102381,"Ribbons & Bows",4,true
102382,"Tissue Paper",4,true
102383,"Wrapping Paper",4,true
170102,"Cellophane",4,true
184488,"Gift Tags & Stickers",4,true
170098,"Greeting Cards & Invitations",3,true
170115,"Other Gift & Party Supplies",3,true
177761,"Stationery & Note Pads",3,true
16092,"School Supplies",2,false
3142,"Other School Supplies",3,true
102950,"Notebooks & Binders",3,true
102951,"Markers & Crayons",3,true
102953,"Pens & Pencils",3,true
102954,"Stamps & Stickers",3,true
102955,"Teaching Supplies",3,true
20444,"Bedding",2,false
20445,"Bed Pillows",3,true
20450,"Bed Skirts",3,true
20460,"Sheets",3,true
20469,"Bed-in-a-Bag",3,true
25815,"Bedding Accessories",3,true
37644,"Duvet Covers & Sets",3,true
43397,"Pillow Shams",3,true
48090,"Canopies & Netting",3,true
54257,"Pillowcases",3,true
175749,"Quilts, Bedspreads & Coverlets",3,true
175750,"Blankets & Throws",3,true
175751,"Mattress Pads & Toppers",3,true
262977,"Comforters & Sets",3,true
262978,"Duvet Inserts",3,true
262979,"Mattress & Pillow Protectors",3,true
20563,"Pillows",2,true
20571,"Rugs & Carpets",2,false
20573,"Door Mats & Floor Mats",3,true
20574,"Runners",3,true
36956,"Rug & Carpet Accessories",3,true
91421,"Leather, Fur & Sheepskin Rugs",3,true
136820,"Carpet Tiles",3,true
175517,"Stair Treads",3,true
175820,"Wall-to-Wall Carpeting",3,true
260156,"Rug & Carpet Tools",3,true
262981,"Accent Rugs",3,true
262982,"Outdoor Rugs",3,true
262983,"Area Rugs",3,true
20625,"Kitchen, Dining & Bar",2,false
20635,"Kitchen Tools & Gadgets",3,false
20633,"Microwave Cooking Gadgets",4,true
20636,"Colanders, Strainers & Sifters",4,true
20641,"Peelers & Slicers",4,true
20642,"Mixing Bowls",4,true
20644,"Refrigerator Magnets",4,true
20647,"Spoon Rests",4,true
20649,"Cooking Utensils",4,true
20651,"Other Kitchen Tools & Gadgets",4,true
43420,"Can Openers (Manual)",4,true
43421,"Cooking Thermometers",4,true
46282,"Cutting Boards",4,true
46284,"Scoops",4,true
46285,"Stove Burner Covers",4,true
50419,"Kitchen Scales",4,true
54122,"Oil & Vinegar Dispensers",4,true
98852,"Timers",4,true
98853,"Mortar & Pestles",4,true
115997,"Jello Molds",4,true
116005,"Sharpeners",4,true
122939,"Garlic Presses",4,true
134727,"Graters & Zesters",4,true
134728,"Measuring Cups & Spoons",4,true
177007,"Potato Mashers & Ricers",4,true
177008,"Salt & Pepper",4,true
177070,"Egg Poachers",4,true
178050,"Bento Accessories",4,true
178051,"Burger Presses",4,true
178052,"Canning Supplies",4,true
178053,"Choppers",4,true
178054,"Egg & Pancake Rings",4,true
178055,"Funnels",4,true
178056,"Ice Pop Molds",4,true
178057,"Nut & Shell Crackers",4,true
178058,"Pasta Makers, Molds & Presses",4,true
260147,"Fondues",4,true
260148,"Food Mills",4,true
260149,"Hand-Crank Ice Cream Makers",4,true
260150,"Manual Juicers",4,true
260151,"Spiralizers",4,true
20637,"Flatware, Knives & Cutlery",3,false
20638,"Knife Blocks & Storage",4,true
20693,"Single Flatware Pieces",4,true
101423,"Chopsticks",4,true
122938,"Scissors & Shears",4,true
131608,"Flatware Sets",4,true
137750,"Serving Utensils & Sets",4,true
159899,"Flatware Storage",4,true
177004,"Other Flatware & Cutlery",4,true
177005,"Kitchen & Steak Knives",4,true
20652,"Kitchen Storage & Organization",3,false
11703,"Other Kitchen Storage",4,true
20643,"Paper Towel Holders",4,true
20646,"Spice Jars & Racks",4,true
20653,"Food Storage Bags",4,true
20654,"Canisters & Jars",4,true
20655,"Food Storage Containers",4,true
46283,"Racks & Holders",4,true
98849,"Bread Boxes",4,true
101428,"Lunch Containers",4,true
177006,"Vacuum Flasks & Mugs",4,true
179206,"Cling Film, Foil & Food Wraps",4,true
20667,"Small Kitchen Appliances",3,false
20669,"Bread Machines",4,true
20670,"Can Openers & Crushers",4,true
20672,"Slow Cookers",4,true
20673,"Food Processors",4,true
20675,"Grills & Griddles",4,true
20676,"Ice Cream & Frozen Yoghurt Makers",4,true
20677,"Juicers",4,true
20680,"Electric Pasta Makers",4,true
20681,"Slicers & Electric Knives",4,true
20685,"Other Small Kitchen Appliances",4,true
27552,"Chafing Dishes & Warming Trays",4,true
32883,"Food Dehydrators",4,true
38250,"Coffee, Tea & Espresso Makers",4,false
32882,"Coffee Grinders",5,true
38252,"Espresso & Cappuccino Machines",5,true
65643,"Bean-to-Cup Coffee Machines",5,true
99565,"Coffee, Tea & Espresso Parts",5,true
101424,"Tea Makers",5,true
116012,"Percolators, Moka Pots & Turkish Coffee Pots",5,true
156775,"Pod & Capsule Coffee Machines",5,true
159902,"Other Coffee, Tea & Espresso Makers",5,true
171754,"Milk Frothers",5,true
177753,"Coffee Roasters",5,true
177754,"Tea Infusers",5,true
184664,"French Presses",5,true
184665,"Filter Coffee Machines",5,true
260152,"Coffee, Tea & Espresso Accessories",5,true
54144,"Water Purification & Soda Makers",4,false
20684,"Water Filters",5,true
25845,"Soda Makers",5,true
54145,"Cartridges",5,true
54146,"Other Water Purification",5,true
66749,"Electric Fondue Sets",4,true
66751,"Meat Grinders",4,true
66752,"Popcorn Makers",4,true
69221,"Vacuum Sealers",4,true
77285,"Toasters",4,true
99633,"Hot Dog Makers",4,true
99643,"Raclettes",4,true
121848,"Hot & Cold Water Dispensers",4,true
122928,"Cupcake, Donut & Dessert Makers",4,true
122929,"Countertop Ice Makers",4,true
122930,"Toaster Ovens",4,true
122931,"Pie Makers",4,true
122932,"Rice Cookers",4,true
122933,"Yogurt Makers",4,true
133701,"Countertop Mixers",4,true
133704,"Countertop Blenders",4,true
133705,"Tea Kettles",4,true
134674,"Rotisseries",4,true
150139,"Infrared & Convection Ovens",4,true
150140,"Microwaves",4,true
159903,"Microwave Parts",4,true
168754,"Grain Mills",4,true
168763,"Waffle Makers",4,true
169180,"Cotton Candy Machines",4,true
169181,"Chocolate Fountains",4,true
170416,"Crepe Makers",4,true
170730,"Slushie Makers",4,true
177751,"Burners & Hot Plates",4,true
178063,"Tea Kettle & Toaster Sets",4,true
184667,"Handheld Blenders",4,true
184668,"Handheld Mixers",4,true
184971,"Small Kitchen Appliance Accessories",4,true
185013,"Electric Steamers",4,true
185032,"Electric Skillets",4,true
185033,"Fryers",4,true
260155,"Small Kitchen Appliance Parts",4,true
260310,"Electric Egg Cookers",4,true
260311,"Pressure Cookers",4,true
20687,"Bar Tools & Accessories",3,false
20688,"Corkscrews & Openers",4,true
20689,"Wine Racks & Bottle Holders",4,true
20690,"Other Bar Tools & Accessories",4,true
31591,"Wine Glass Charms",4,true
36026,"Coasters",4,true
63503,"Bottle Stoppers & Corks",4,true
63504,"Cocktail Shakers & Bar Sets",4,true
63505,"Flasks",4,true
63506,"Ice Buckets & Coolers",4,true
103428,"Decanters",4,true
103429,"Liquor & Beer Dispensers",4,true
106190,"Can & Bottle Coolers",4,true
115712,"Wine Bags, Boxes & Carriers",4,true
115713,"Home Pubs & Bars",4,true
159901,"Wine Glass Holders",4,true
177015,"Ice Cubes, Trays & Molds",4,true
177069,"Cocktail Accessories",4,true
20696,"Glassware & Drinkware",3,true
36027,"Dinnerware & Serveware",3,false
20695,"Mugs",4,true
32886,"Trivets",4,true
36028,"Bowls",4,true
36029,"Cups & Saucers",4,true
36030,"Plates",4,true
36032,"Dinner Service Sets",4,true
45503,"Platters",4,true
45505,"Trays",4,true
101426,"Egg Cups",4,true
103433,"Butter Dishes",4,true
103434,"Cream & Sugar",4,true
103435,"Gravy Boats",4,true
115729,"Jugs & Pitchers",4,true
115730,"Teapots",4,true
153895,"Vacuum Jugs",4,true
175802,"Other Dinnerware & Serveware",4,true
71237,"Linens & Textiles",3,false
20657,"Aprons",4,true
20658,"Napkin Rings & Holders",4,true
20659,"Napkins",4,true
20660,"Placemats",4,true
20661,"Oven Mitts & Potholders",4,true
20662,"Table Runners",4,true
20663,"Tablecloths",4,true
20664,"Towels & Dishcloths",4,true
71238,"Table Linen Sets",4,true
71239,"Other Kitchen Linen & Textiles",4,true
131610,"Tea Cozies",4,true
115753,"Kitchen Carts",3,true
177009,"Baking Accs. & Cake Decorating",3,false
32884,"Cookie Cutters",4,true
32885,"Rolling Pins",4,true
177012,"Baking Cups & Liners",4,true
177013,"Other Baking Accessories",4,true
178059,"Cookie Presses",4,true
183324,"Decorating Tools",4,false
177011,"Sugarcraft & Chocolate Molds",5,true
177068,"Icing Bags",5,true
183325,"Cake Boards",5,true
183326,"Cake Dowels & Pillars",5,true
183327,"Cake Dummies",5,true
183328,"Cake Levelers",5,true
183329,"Cake Scrapers",5,true
183330,"Crimpers",5,true
183331,"Flower Nails",5,true
183332,"Icing Bag Holders",5,true
183333,"Icing Edgers & Smoothers",5,true
183334,"Icing Nozzles",5,true
183335,"Icing Turntables",5,true
183336,"Modeling Tools & Cutters",5,true
183337,"Nozzle Organizers",5,true
183338,"Other Decorating Tools",5,true
183339,"Decorations & Cake Toppers",4,false
183340,"Cake Airbrushing",5,true
183341,"Cake Toppers",5,true
183342,"Candles",5,true
183343,"Decorating Pens & Presses",5,true
183348,"Ribbons & Cords",5,true
183350,"Other Decorations",5,true
183351,"Pastry Cutters",4,true
183352,"Pastry Forms",4,true
183353,"Presentation & Packaging",4,false
183354,"Artificial Flowers",5,true
183355,"Cake Boxes & Bags",5,true
183356,"Cake Stands",5,true
183357,"Other Packaging",5,true
177014,"Other Kitchen & Dining Items",3,true
259321,"Bakeware",3,false
24252,"Baking/Roasting Dishes",4,true
25846,"Other Bakeware & Ovenware",4,true
81247,"Loaf Pans",4,true
81252,"Pie, Flan & Tart Tins",4,true
136814,"Cake Pans",4,true
177066,"Cupcake & Muffin Pans",4,true
177067,"Bakeware Sets",4,true
177132,"Baking Trays",4,true
259322,"Cookware",3,false
20632,"Other Cookware",4,true
98844,"Casserole Pans",4,true
98845,"Frying & Grill Pans",4,true
98846,"Saucepans & Stockpots",4,true
98847,"Pan Sets",4,true
109065,"Woks",4,true
260145,"Tagines",4,true
260309,"Steamers",4,true
260142,"Brewing, Distilling & Wine Making",3,false
250141,"Supplies",4,true
260138,"Kits & Sets",4,true
260139,"Equipment",4,true
260140,"Ingredients",4,true
260157,"Kitchen Islands",3,true
20697,"Lamps, Lighting & Ceiling Fans",2,false
20702,"Night Lights",3,true
20705,"Lighting Parts",3,true
20706,"Light Bulbs",3,true
20708,"Lamp Shades",3,true
112581,"Lamps",3,true
116022,"String Lights, Fairy Lights",3,true
116880,"Wall Fixtures",3,true
117503,"Chandeliers & Ceiling Fixtures",3,true
176937,"Ceiling Fans",3,true
185044,"Smart Lighting",3,false
185045,"Smart Light Bulbs",4,true
185046,"Smart Light Fixtures",4,true
185047,"Smart Lighting Kits & Hubs",4,true
185071,"Smart Light Strips",4,true
257932,"Smart Lighting Parts",4,true
260154,"Smart Lighting Accessories",4,true
260153,"Lighting Accessories",3,true
20710,"Major Appliances",2,false
20715,"Other Major Appliances",3,true
42231,"Washers & Dryers",3,false
71254,"Dryers",4,true
71256,"Washing Machines",4,true
71257,"Washer Dryer Combinations & Sets",4,true
43563,"Ranges & Cooking Appliances",3,false
71246,"Cooktops",4,true
71250,"Ranges & Stoves",4,true
71253,"Range Hoods",4,true
71318,"Wall Ovens",4,true
71258,"Refrigerators & Freezers",3,false
20713,"Refrigerators",4,true
71260,"Upright & Chest Freezers",4,true
71262,"Mini Fridges",4,true
155678,"Kegerators",4,true
177750,"Wine Fridges & Cellars",4,true
116023,"Dishwashers",3,true
260308,"Major Appliances Parts & Accessories",3,false
43566,"Cooking Appliance Parts",4,true
99697,"Washer & Dryer Parts",4,true
116026,"Dishwasher Parts",4,true
184666,"Refrigerator & Freezer Parts",4,true
260136,"Cooking Appliance Accessories",4,true
26677,"Bath",2,false
176990,"Bathroom Accessory Sets",3,true
176991,"Bathroom Cabinets",3,true
259851,"Steam Showers",3,false
259852,"Steam Generators",4,true
259853,"Steam Shower Heads",4,true
259854,"Steam Shower Kits",4,true
260574,"Other Steam Shower Parts",4,true
260556,"Bathroom Sinks & Vanities",3,false
71283,"Bathroom Sinks",4,true
115625,"Vanities",4,true
260557,"Bathroom Sink Faucets",4,true
260558,"Bathroom Sink Parts",4,true
260559,"Bathroom Suites",3,true
260560,"Shower & Bathtub Accessories",3,false
20441,"Shower Curtains",4,true
32874,"Shower Curtain Hooks",4,true
54075,"Bathtub Caddies & Trays",4,true
66721,"Bathtub Pillows",4,true
66722,"Non-slip Appliqués & Mats",4,true
168132,"Shower Curtain Rods",4,true
260561,"Shower Dispensers",4,true
260562,"Splash Guards",4,true
260563,"Squeegees",4,true
260564,"Other Shower & Bathtub Accessories",4,true
260626,"Shower Shelves & Organizers",4,true
260565,"Showers, Bathtubs & Parts",3,false
42025,"Bathtubs",4,true
46249,"Indoor Whirlpools",4,true
71282,"Shower Heads & Combos",4,true
112553,"Shower Enclosures",4,true
112555,"Shower Bases & Pans",4,true
147147,"Shower Doors",4,true
147148,"Shower Panels & Massagers",4,true
147151,"Shower Stalls & Kits",4,true
147153,"Shower Hoses",4,true
147155,"Bathtub Screens",4,true
259834,"Shower Faucets & Thermostats",4,true
259841,"Drain Grates",4,true
259850,"Backwalls & Surrounds",4,true
260567,"Bathtub Faucets & Thermostats",4,true
260568,"Body Spray & Shower Jets",4,true
260570,"Shower Head Holders, Shower Arms & Slide Bars",4,true
260572,"Shower Head Filters",4,true
260573,"Other Shower & Bathtub Parts",4,true
260575,"Toilets & Bidets",3,false
37637,"Toilet Seats",4,true
71284,"Toilets",4,true
259860,"Toilet Parts & Attachments",4,true
259861,"Bidet Faucets",4,true
260623,"Bidets",4,true
260590,"Bathroom Accessories",3,false
19783,"Other Bathroom Accessories",4,true
20442,"Towel Racks",4,true
25451,"Soap Dishes & Dispensers",4,true
25452,"Tissue Box Covers",4,true
25453,"Tumblers & Toothbrush Holders",4,true
31385,"Shelves",4,true
40587,"Towels & Washcloths",4,true
66723,"Toilet Brushes & Holders",4,true
77488,"Tile Décor",4,true
103426,"Wall Hooks & Hangers",4,true
108298,"Bathroom Scales",4,true
133693,"Mirrors",4,true
133696,"Bath Mats, Rugs & Toilet Covers",4,true
177124,"Toilet Paper Holders & Storage",4,true
260554,"Drain Stoppers & Strainers",4,true
260610,"Bathroom Baskets & Storage",4,true
260619,"Bathroom Cladding Panels",3,true
260629,"Bathroom Accessory Mixed Lots",3,true
31605,"Wholesale Lots",2,false
14883,"Other Whlsl Home & Garden Lots",3,true
40144,"Home Furnishings",3,true
40145,"Lawn & Garden",3,true
42338,"Building & Repair Materials",3,true
42339,"Tools",3,false
42340,"Air Tools",4,true
42341,"Hand Tools",4,true
42346,"Power Tools",4,true
46772,"Other Wholesale Tools",4,true
48758,"Bed & Bath",3,true
48759,"Kitchen, Dining & Bar",3,true
51016,"Wedding & Party Supplies",3,false
14882,"Other Wholesale Party Supplies",4,true
51017,"Party Supplies",4,true
51018,"Wedding Supplies",4,true
51019,"Glow Sticks",4,true
52559,"Educational Materials",3,true
56140,"Housekeeping & Organizing",3,true
56141,"Lamps, Lighting & Ceiling Fans",3,true
63514,"Window Treatments & Hardware",2,false
20585,"Blinds & Shades",3,true
45515,"Curtains & Drapes",3,true
66799,"Shutters",3,true
103458,"Replacement Parts",3,true
103459,"Curtain Rods & Hardware",3,true
175757,"Window Film",3,true
260060,"Cornices & Valances",3,true
260061,"Stained Glass Panels",3,true
159907,"Home Improvement",2,false
3187,"Building & Hardware",3,false
20594,"Other Home Building & Hardware",4,true
30524,"Mortar, Cement, Plaster & Stucco",4,true
30526,"Liquid Cleaners",4,true
41971,"Cabinet Hardware",4,false
41973,"Cabinet Hinges",5,true
134642,"Drawer Slides",5,true
180961,"Cabinet & Drawer Locks",5,true
180963,"Other Cabinet Hardware",5,true
259151,"Cabinet Backplates",5,true
259152,"Cabinet Catches & Latches",5,true
259153,"Cabinet Door Dampers & Bumpers",5,true
259155,"Cabinet Knobs",5,true
259156,"Cabinet Pulls",5,true
259159,"Drawer Slide Parts",5,true
41976,"Doors & Door Hardware",4,false
